ocid,date,character_name,world_name,character_gender,character_class,character_class_level,character_level,character_exp,character_exp_rate,character_guild_name,character_date_create,access_flag,liberation_quest_clear,전투력,보스_데미지,방어율_무시,크리티컬_데미지,아케인포스,어센틱포스,스타포스
fc8418ba613e9167d88241500f6eede9,2025-09-04,,,,,,,,,,,,,,,,,,,
cef3e6c63e419e9f717ad450123389b8,2025-09-04,다하지말렌,스카니아,남,렌,6,274,852548622919,15.137,,2025-06-22T00:00+09:00,TRUE,0,9150724,255,88.54,21,1280,280,214
e7161b8b87b37baaf1ec74b194784e10,2025-09-04,뮨기헌,챌린저스,여,렌,6,262,1426449843268,80.739,,2025-06-20T00:00+09:00,FALSE,0,6950897,189,85.01,40,990,50,209
67c746531acf74ffe4ebcc6c0d874b90,2025-09-04,,,,,,,,,,,,,,,,,,,
56da4da42f29f3b5147f895fe9db80f0,2025-09-04,특급퐁퐁이,챌린저스,여,칼리,6,273,4951543014314,88.794,개굴,2025-06-25T00:00+09:00,FALSE,0,32823733,311,96.04,82,1380,160,266
9a6e2255e8ff0a471c21dc011ee83e8a,2025-09-04,레벡찬,챌린저스,여,렌,6,274,244753753337,4.346,도전,2025-06-24T00:00+09:00,FALSE,0,23140660,355,94.79,96,1110,260,255
6df688894fc4bde00afb3c3176c04a06,2025-09-04,잉디긔긔여워,챌린저스,여,렌,6,262,80968890893,4.583,고대,2025-06-19T00:00+09:00,FALSE,0,13718994,221,90.27,53,860,50,222
dfb3483892bae5e9f3ec696ce38d72f6,2025-09-04,파이어마운틴,챌린저스,남,렌,6,274,4142808876664,73.555,,2025-06-19T00:00+09:00,TRUE,0,24806232,344,96.63,58,1160,280,200
33090b31e041bb2c3df3831379702dc6,2025-09-04,검좀썼던노인,챌린저스,남,렌,6,271,3087563761853,56.481,,2025-06-19T00:00+09:00,FALSE,0,20970564,267,92.21,60,1240,260,217
5fcdb6178b265d277fabc4164510d337,2025-09-04,천사의장미,챌린저스,남,렌,6,270,1404473592721,25.949,은하수,2025-06-20T00:00+09:00,TRUE,0,5985265,255,91.82,89,830,150,197
026cc441c85e4b5fcc858924371b0cb9,2025-09-04,이초딜,챌린저스,여,렌,6,275,11036591086737,97.007,월야,2025-06-19T00:00+09:00,TRUE,0,27677543,313,97.73,65,1170,290,255
1a0ea5cec3d91b09396f3ac82f463e8b,2025-09-04,감또까,챌린저스,여,배틀메이지,6,262,770718139376,43.624,,2025-06-19T00:00+09:00,FALSE,0,10601200,170,85.06,80,940,50,207
14c6ca1313dcd75f4de585ed3671162c,2025-09-04,쬐훈훈,스카니아,남,배틀메이지,6,275,2346571606679,20.625,,2025-06-20T00:00+09:00,TRUE,1,31071197,286,90.54,62.8,1265,150,259
44b7e9b8e1edc48346463a26fe6b5855efe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,,,,,,,,,,,,,,,,,,,
19943cbe55a4a5e2715ebd79a6ff86ec,2025-09-04,시관합격렌,챌린저스,여,렌,6,277,9508822443589,69.073,달토끼,2025-06-21T00:00+09:00,TRUE,0,30100214,356,97.86,94,1520,230,236
ea50a11a3bafa8f62fe59c63bcd7fd3a,2025-09-04,무렌적지,챌린저스,여,렌,6,275,8620353656055,75.769,호랑,2025-06-21T00:00+09:00,TRUE,0,41130968,356,96.72,95,1350,280,271
aae30ce810f9387181a64adb27ba720fefe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,맛있는휘잇짜,루나,남,보우마스터,6,266,307475235768,12.994,,2025-06-20T00:00+09:00,FALSE,0,10374769,194,89.88,41,1090,100,225
0eefb57cbd5f61bf9d60cc4acc1ac8fd,2025-09-04,티모관절꺾기,챌린저스,여,데몬슬레이어,6,262,165237981515,9.353,한밤의유령,2025-06-20T00:00+09:00,FALSE,0,10160619,243,89.51,53,770,50,209
c459e6708e3790a8365a172fe5a1f403,2025-09-04,엔렌수뇽,챌린저스,남,렌,6,275,6985962061566,61.404,샹떼,2025-06-23T00:00+09:00,TRUE,0,13969780,230,95.63,55,1305,230,217
6838b3bac37757b9c944546a1d27b11c,2025-09-04,쾅릿,챌린저스,여,렌,6,275,3543415890359,31.145,정령,2025-06-19T00:00+09:00,TRUE,0,38408199,374,96.2,103.05,1350,120,289
5d205f77d7b5ea2815dd0ce484943ad1,2025-09-04,렌먀아,크로아,여,렌,6,262,1296522400192,73.385,은가비,2025-06-19T00:00+09:00,TRUE,0,18118542,311,95.26,54,860,70,245
ca00b87cac63659b1d458eecb4c4f1ae,2025-09-04,ZI존근렌,챌린저스,여,렌,6,262,1048889152428,59.369,,2025-06-24T00:00+09:00,FALSE,0,8806888,170,84.58,48,940,50,202
331b14ad9adca20a9ff6ee890efc0f2b,2025-09-04,호티랭,챌린저스,여,렌,6,271,3487587678363,63.798,민트,2025-06-19T00:00+09:00,TRUE,0,11751527,240,91.83,82,1290,150,232
ba6434bd215709152e510fcbbdbd4199,2025-09-04,설렌노,챌린저스,남,렌,6,266,1682724687042,71.111,,2025-06-19T00:00+09:00,FALSE,0,12628706,170,85.8,58,920,100,207
a6456082c437868977ba0c14e007c67e,2025-09-04,2506191114분,챌린저스,여,렌,6,276,2528536029656,20.204,쭈르,2025-06-19T00:00+09:00,TRUE,0,22405826,297,96.92,59.5,1020,260,230
854685e7282fcf9a9ab4ce649cd9dfe1,2025-09-04,렌재힝,챌린저스,여,렌,6,277,13308219941526,96.672,쌀레브,2025-06-19T00:00+09:00,TRUE,1,76325986,353,95.7,62,1410,310,289
42f25080fe647d1f1c7c654af5ab9ce9,2025-09-04,파랑곰탱OI,챌린저스,여,"아크메이지(썬,콜)",6,266,44632410291,1.886,,2025-06-19T00:00+09:00,FALSE,0,13117584,214,87.58,54,920,100,231
b0c2303f50d5501f3d7d0c4415d7564c,2025-09-04,시나모롤소윤,챌린저스,여,렌,6,264,34862390298,1.934,,2025-06-20T00:00+09:00,FALSE,0,12742119,224,90.45,50,940,50,217
443efb63257e8c34d2fb5937e6c70e2a,2025-09-04,탄나팟,챌린저스,남,렌,6,262,1616636960572,91.504,,2025-06-19T00:00+09:00,FALSE,0,9969520,220,95.1,41,1010,80,209
e011badf759a3a342390a6e416fe0817,2025-09-04,렌마내,챌린저스,여,렌,6,271,4966088405736,90.844,,2025-06-19T00:00+09:00,FALSE,0,15801428,200,91.53,51,1230,160,225
30d113d3cf2cddd576336d06eb3797b9,2025-09-04,자러갔근,챌린저스,남,렌,6,272,1830113398901,33.147,찍먹,2025-06-19T00:00+09:00,TRUE,0,21372531,302,97.21,57,965,190,222
d3920f5a1ede97882ab381fba62b412f,2025-09-04,원고챔피언,챌린저스,여,보우마스터,6,262,334652365633,18.942,,2025-06-22T00:00+09:00,FALSE,0,8406229,192,94.72,69,1000,50,217
4dae8846a3c7bb5781be8adbcd552b13,2025-09-04,qkwnlfkjskda,챌린저스,여,렌,6,271,3405556827920,62.298,매화무사,2025-06-20T00:00+09:00,FALSE,0,11285506,239,92.31,90,1150,260,241
e0dcfdb1e04267daf4fcfdc644925175,2025-09-04,결계렌,챌린저스,여,렌,6,271,996979030609,18.238,렌ll,2025-06-21T00:00+09:00,TRUE,0,21162355,286,93.36,50,1170,180,257
af7acbe8b54f8f91f88282b4c3d9a07a,2025-09-04,렌선잘렷다,챌린저스,여,렌,6,264,240770083708,13.359,,2025-06-19T00:00+09:00,TRUE,0,9871108,212,88.91,50,780,50,217
381692d5462584cbc9fbf4d0c28d2e97efe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,,,,,,,,,,,,,,,,,,,
2d89af08a8009f51b976fdf08f11afb0,2025-09-04,할렌루카,챌린저스,여,렌,6,280,12301939328544,36.561,argute,2025-06-27T00:00+09:00,TRUE,1,50107629,304,97.22,68,1450,440,233
3729031b8ed049f40c569ad8f9214374,2025-09-04,주옹의,챌린저스,여,렌,6,278,3293680537396,21.751,대장,2025-06-21T00:00+09:00,TRUE,1,56042623,360,97.11,62,1450,280,249
42bd63a5899540dff20c18348899c8ab,2025-09-04,떡잎클로버,챌린저스,여,렌,6,278,13380064805776,88.358,Burning,2025-06-20T00:00+09:00,TRUE,1,64651877,349,97.73,65,1480,330,290
f4528ea296317840a0576c1db6a3d441,2025-09-04,강가다솔,챌린저스,여,렌,6,271,707232666137,12.937,CARNIVAL,2025-06-19T00:00+09:00,FALSE,0,21294645,284,88.81,50,960,150,222
257128d2ef67094ad4c93dfd4d36fb12,2025-09-04,10세헌,챌린저스,여,키네시스,6,262,380893782362,21.559,챌크빈,2025-06-19T00:00+09:00,FALSE,0,11337191,241,86.79,75,960,70,232
34c8a657717f907fbfcbec0e2f5f17c9,2025-09-04,설화월하린,챌린저스,여,렌,6,271,2407024785931,44.032,비어비어,2025-06-19T00:00+09:00,TRUE,0,24732986,398,96.58,104,1070,250,235
5c6f717f7abd9913396271bfca635dc3,2025-09-04,인턴파견계약,챌린저스,여,렌,6,281,20305691971260,54.862,유리,2025-06-20T00:00+09:00,TRUE,1,88441522,410,97.3,70,1510,370,279
3f591018eefd63ff9b11391883156efa,2025-09-04,유승레엔,베라,여,렌,6,280,953409057219,2.834,타올,2025-06-22T00:00+09:00,TRUE,1,40377858,273,91.09,49.2,1450,380,209
cbd001c54d15db5e9f202ec0b9dea094,2025-09-04,목포정경민,챌린저스,여,렌,6,266,595413944108,25.162,참자유진아힘,2025-06-23T00:00+09:00,FALSE,0,17448465,275,92.4,60,1070,100,253
01169d5649332f7ace03f240ec394c4d,2025-09-04,히나히메히메,챌린저스,여,에반,6,275,95847096192,0.842,공백,2025-06-19T00:00+09:00,TRUE,1,61118589,398,95.73,140.1,1330,260,280
3e3c2dfbdc037b4593941a8160ea9c51,2025-09-04,우직히어로,챌린저스,남,히어로,6,264,149385899533,8.289,매화향,2025-06-20T00:00+09:00,FALSE,0,9521488,185,90.12,57,1110,90,217
f674e8b0242261f5393a4dc76f97b3da,2025-09-04,리프레ko카인,챌린저스,남,카인,5,260,1257316467506,72.597,망령,2025-06-19T00:00+09:00,FALSE,0,3888418,150,91.14,78,820,0,208
17818d69a547761bf9caf416ca726a0d,2025-09-04,,,,,,,,,,,,,,,,,,,
8c31ebb153019daa4ed1389ac1d7deac,2025-09-04,븐퍄,챌린저스,여,렌,6,280,18533702279842,55.082,은하,2025-06-25T00:00+09:00,TRUE,0,31182419,250,96.01,61,1450,350,240
33c81abff4322c3ac9e3e5a5372bf35f,2025-09-04,로사지수,챌린저스,여,렌,6,275,616935993030,5.423,커피,2025-06-20T00:00+09:00,TRUE,0,29244849,341,97.99,70,1450,170,230
a1fd1ab3001f732e8b76a39beac8a249,2025-09-04,절박렌,챌린저스,여,렌,6,262,1064592220014,60.258,,2025-06-19T00:00+09:00,FALSE,0,7083361,155,84.3,59,860,50,249
42aebda20ac2d84ff393b7af673e5ffa,2025-09-04,나고랜,챌린저스,여,렌,6,277,8119422443645,58.98,고추,2025-06-21T00:00+09:00,TRUE,0,43030461,376,97.62,104.45,1310,260,242
0e45c45d19ee557c8ef03c89afde3edb,2025-09-04,꽃피는잠,챌린저스,여,렌,6,262,1061947301080,60.108,퇴근,2025-06-19T00:00+09:00,FALSE,0,8304892,216,85.31,40,1040,50,209
f467d3b3baab0f5dc5198c3d42add1b5,2025-09-04,너도듄하실,챌린저스,여,렌,6,279,16031289108533,96.242,날조,2025-06-21T00:00+09:00,TRUE,1,51067383,295,96.15,60,1450,300,250
5127e3dbc8347c16b38ecc90912803f5,2025-09-04,다크노비제이,챌린저스,여,다크나이트,6,262,1371416412171,77.624,축제,2025-06-19T00:00+09:00,FALSE,0,15214764,268,91.62,78,1025,80,230
5d77500782b257553cb23d85c033ba38efe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,,,,,,,,,,,,,,,,,,,
b2bae8f2eb83b5af749799b96892eff3,2025-09-04,초도렌,챌린저스,여,렌,6,262,203967436697,11.545,봇치,2025-06-21T00:00+09:00,FALSE,0,11480758,288,95,89,850,50,232
7a758695358b25f8c8192258a330f802,2025-09-04,계란폭탄라면,챌린저스,여,렌,6,277,8683753004679,63.08,푸우,2025-06-25T00:00+09:00,FALSE,1,47687826,422,97.77,109,1340,300,308
d1e8eb932257124be5d88b6e019a50f3,2025-09-04,검화매수,챌린저스,여,렌,6,276,5267474968374,42.09,경찰,2025-06-20T00:00+09:00,TRUE,0,38758707,361,97.39,69,1370,270,273
52f7ff0b99a52601bf5507abc4063600,2025-09-04,fxie,챌린저스,남,렌,6,262,754033441104,42.68,키로,2025-06-20T00:00+09:00,FALSE,0,15759133,235,95.53,59,1010,80,229
d82b06931c9ad26b2afa226fcc8749fe,2025-09-04,새봇렌,챌린저스,여,렌,6,275,1086292338723,9.548,거인,2025-06-20T00:00+09:00,TRUE,0,20919260,265,94.01,50,1050,250,222
905473753f28f7735147062f1323aeb6,2025-09-04,처인구방화범,챌린저스,여,"아크메이지(불,독)",6,272,1306912284754,23.671,와플,2025-06-20T00:00+09:00,FALSE,0,21495924,250,94.12,94,1150,250,251
6154518753a0500e46e2ed73ecf1abf6,2025-09-04,엘화별,챌린저스,여,렌,6,275,7031646282458,61.805,여행,2025-06-20T00:00+09:00,TRUE,1,55082859,429,96.01,62,1130,260,270
4fe63b0ca9056cab7cab361699391dc6,2025-09-04,렌루렌렌,챌린저스,여,렌,6,280,2507954449411,7.454,수고,2025-06-19T00:00+09:00,TRUE,1,70808098,456,96.95,108,1350,240,275
8534c8943d8eb3a8b8cb196d23fae752,2025-09-04,렌유코리,챌린저스,여,렌,6,275,6300829340775,55.382,봄비,2025-06-20T00:00+09:00,TRUE,0,14538834,242,91.74,40,1450,310,240
4b31bb064bab3e2e9b33b32d82b3c892,2025-09-04,아드리아나렌,챌린저스,여,렌,6,271,1736958068963,31.774,천고,2025-06-20T00:00+09:00,FALSE,0,21733537,321,96.34,59,1110,260,230
4a91736527047071f35241eee690911d,2025-09-04,카키맛렌,챌린저스,여,렌,6,280,1663453394894,4.944,ZI존,2025-06-20T00:00+09:00,TRUE,1,97533270,378,94.8,60,1340,420,294
4604514fa1a94e20a47767e8891ca42f,2025-09-04,쫄려핑,스카니아,여,렌,6,276,10021418111939,80.076,,2025-06-20T00:00+09:00,TRUE,1,36797447,265,94.66,61,1420,270,228
6a19e40a9f7801154a5fd80dea0987df,2025-09-04,풋초롱,챌린저스,여,렌,6,278,2260046404918,14.925,단퐁,2025-06-19T00:00+09:00,TRUE,1,51065246,444,98.26,93,1460,270,263
b80c84756592e69bc17fa6197998e317,2025-09-04,컹은주,챌린저스,여,렌,5,264,1251666942348,69.451,가을,2025-06-19T00:00+09:00,FALSE,0,8349733,190,90.07,59,1030,50,224
1e3629bbb26b80e3af2d388caeff6a41,2025-09-04,목떼기,챌린저스,여,렌,6,268,41483953,0.002,,2025-06-19T00:00+09:00,FALSE,0,14245254,203,88.44,49,950,100,207
e84c0b48b132a11e59ec9bda4f3f99e3,2025-09-04,상어구이렌,챌린저스,여,렌,6,277,896846442709,6.515,신화,2025-06-24T00:00+09:00,TRUE,0,43230707,409,97.06,91,1340,320,256
ea312354722ef287ee0be7e5c25430fd,2025-09-04,우이발닦개,챌린저스,여,렌,6,275,1812711324691,15.933,지나가유,2025-06-19T00:00+09:00,TRUE,0,30126082,323,96.12,61,1300,200,249
cf91ca715927c30cd99a624457ec257a,2025-09-04,렌애애앵,챌린저스,여,렌,5,260,82169252,0.005,,2025-06-21T00:00+09:00,FALSE,0,4508742,125,84.74,47,840,0,199
66af71085ed1f3dccecb6cc275064fc8,2025-09-04,애국수보,챌린저스,여,렌,6,264,976797307138,54.199,이재명,2025-06-19T00:00+09:00,FALSE,0,10235690,205,90.25,40,1050,50,217
bc6e031ebfc322a544fa2df2d10d14f6,2025-09-04,,,,,,,,,,,,,,,,,,,
b87044942975df3dda99ca240dd82d67,2025-09-04,옐로우캡찌,챌린저스,여,보우마스터,6,262,889986248555,50.375,,2025-06-19T00:00+09:00,FALSE,0,12878055,231,92.91,57,990,80,217
0e6dfbafa1636961689f20f8a0f826f8,2025-09-04,네팔산,챌린저스,남,렌,6,272,1559894940579,28.253,라따뚜이,2025-06-19T00:00+09:00,FALSE,0,22273326,266,93.86,50,1310,160,245
ed356f7739ec777959c695f3dca8940a,2025-09-04,섹시이채은,챌린저스,남,렌,5,260,1068353847424,61.686,,2025-06-19T00:00+09:00,FALSE,0,10743528,210,90.69,50,940,0,217
2c2790637044d62440ec92f4e7863804,2025-09-04,Adaaaaa,챌린저스,여,렌,6,266,1349975658550,57.049,다정,2025-06-19T00:00+09:00,FALSE,0,12940206,240,85.66,50,800,100,222
3dc1cfce8a0c16d12955ef4ff70f640c,2025-09-04,렌쌌어,챌린저스,여,렌,6,260,593180473501,34.25,랄라,2025-06-19T00:00+09:00,FALSE,0,2113022,145,87.55,52,810,50,148
cfaa734f1ac18c95585f0a22b48c1360,2025-09-04,에터너스,챌린저스,여,일리움,6,272,476808147542,8.636,보물,2025-06-19T00:00+09:00,TRUE,0,19237926,303,95.34,71,1110,280,249
daf227d60d24cc05d4cbdaf042eb9f2b,2025-09-04,렌루나르,챌린저스,남,렌,6,278,668268446666,4.413,BLOSSOM,2025-06-19T00:00+09:00,TRUE,1,59837921,360,96.6,62,1450,300,271
a82908d0ea90a167291424888cb78802,2025-09-04,징우렌,챌린저스,여,렌,6,272,610415874064,11.056,버프,2025-06-20T00:00+09:00,FALSE,0,23566800,366,95.62,58,1270,150,255
026f550067b7a6b3533a57fc3d13fb16,2025-09-04,순두부와레몬,챌린저스,여,렌,6,275,4577099948565,40.231,꿈결,2025-06-19T00:00+09:00,FALSE,0,26093631,344,98.26,96,1280,280,215
44e9e2b53ce8acbb47bdf123ad4d1173,2025-09-04,이렌썽,챌린저스,여,렌,6,275,577098982128,5.072,썽썽,2025-06-19T00:00+09:00,TRUE,0,35137396,429,97.36,70,1420,270,195
ecfce880d3ca35e6ac14dfb7012f770b,2025-09-04,아이돌연가시,챌린저스,여,엔젤릭버스터,6,260,649983959913,37.53,무림맹,2025-06-19T00:00+09:00,FALSE,0,14028795,288,89.58,61,1090,80,217
3ca30ec3757c78a5b7f7c102f7d886c1,2025-09-04,폭삭렌했수다,챌린저스,여,렌,5,260,812171101974,46.894,수박,2025-06-19T00:00+09:00,FALSE,0,8982284,175,87.16,49,1040,0,232
dcb0ab3eb5a0343af21e6f0814723e94,2025-09-04,하투하투뿅뿅,챌린저스,여,렌,6,273,4232299374974,75.896,중산,2025-06-21T00:00+09:00,TRUE,0,13361861,282,94.3,81,1030,150,124
dd54d4c80d2d12398199106e0cb1235cefe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,렌식cf,루나,남,렌,6,276,2404568846814,19.214,,2025-06-19T00:00+09:00,TRUE,0,32141882,316,94.92,51,1420,340,232
fb1151ee153727d18ddfc2f1b097a783,2025-09-04,화천햅쌀,챌린저스,여,렌,6,262,338756106149,19.174,,2025-06-20T00:00+09:00,FALSE,0,7762021,220,90.83,50,960,50,199
cc906104380e5303634d1fef1b91d02d,2025-09-04,성민파파렌,챌린저스,남,렌,6,276,12505573405365,99.926,빙글,2025-06-20T00:00+09:00,TRUE,0,36895522,354,96.65,61,1450,300,245
565b1ae0470248319eecf7088c8d0f88,2025-09-04,쌈무렝,챌린저스,여,렌,6,260,764450265973,44.139,둥이,2025-06-20T00:00+09:00,FALSE,0,7518330,175,88.86,59,950,0,204
a56f96249219984575d46d39b04f17a0,2025-09-04,섹시직구,챌린저스,여,렌,6,277,476775772636,3.463,티나,2025-06-19T00:00+09:00,TRUE,0,28890732,321,96.51,63,1460,320,230
c5ea962f74acb223135babacc6055b99,2025-09-04,매화검존앵웅,챌린저스,여,렌,6,268,1263818602159,52.356,,2025-06-19T00:00+09:00,FALSE,0,19483644,299,95.28,51,1100,100,228
fa1303ddbf4ee63e27bd86a22064c5ea,2025-09-04,il가즈아li,챌린저스,여,렌,6,276,541762081818,4.329,인연,2025-06-20T00:00+09:00,TRUE,0,46389808,383,97,101,1450,310,274
c02a26ea33922a884d66e894fc50b93a,2025-09-04,니경민,챌린저스,여,카이저,6,277,3166405011165,23.001,신화,2025-06-19T00:00+09:00,TRUE,0,30164374,412,97.96,112,1310,260,240
31c229ad132e62b184f8fba517c88920,2025-09-04,렌세디,챌린저스,여,렌,6,264,1078363978912,59.835,분홍콩,2025-06-19T00:00+09:00,FALSE,0,13719481,237,90.56,59,1020,50,222
78f0494f0b65db73b6147bd8dea68292,2025-09-04,겨울겸이,챌린저스,남,렌,6,276,1926017465452,15.39,조용,2025-06-21T00:00+09:00,TRUE,0,50215451,398,97.12,62,1340,320,268
aa642eb1741f64836cd766acd70d0ffb,2025-09-04,냉자비,챌린저스,남,렌,6,275,5739469375933,50.448,챌린저스,2025-06-25T00:00+09:00,TRUE,1,46971162,390,97.37,64.8,1370,330,252
e6750bddf4ae0b5a975428327881401c,2025-09-04,손걸렌,챌린저스,여,렌,6,265,111522211066,4.76,도로롱,2025-06-19T00:00+09:00,FALSE,0,15746269,305,89.6,89,1000,50,245
f8e74566756a0c8c9186a786e59c8b32,2025-09-04,,,,,,,,,,,,,,,,,,,
2a630f1353f03d29ccec748657ad9fdd,2025-09-04,개화거니,챌린저스,여,렌,6,275,5721439043273,50.289,무희,2025-06-22T00:00+09:00,TRUE,0,28672503,390,96.22,64,1150,170,232
ab2001b3f875012694b4f76c9a304d56,2025-09-04,토끼우잉,챌린저스,여,렌,6,274,4368508318939,77.563,젤리,2025-06-19T00:00+09:00,TRUE,0,16178284,352,94,60,1150,150,168
3208fe4a38d09d630b7ae32af5c91f3d,2025-09-04,레디언트렌,챌린저스,여,렌,6,262,63992609363,3.622,명월,2025-06-21T00:00+09:00,TRUE,0,1352141,145,83.41,49,810,50,125
6cedd1dce739b94662ded4806e29a529,2025-09-04,뚜루박렌,베라,여,렌,6,266,1125593593718,47.567,,2025-06-19T00:00+09:00,FALSE,0,13296331,218,91.85,50,830,100,217
0bcc89786e2398967cf7fdd7535e4564,2025-09-04,Enami아사,챌린저스,여,렌,6,272,298487897374,5.406,슬라임,2025-06-20T00:00+09:00,FALSE,0,25090230,305,95.54,52,1240,250,252
13300752bfc107f60b2cd08eedad051a,2025-09-04,,,,,,,,,,,,,,,,,,,
f28aef81d2da3a727c935d354bac6791,2025-09-04,더괘씸한틀니,챌린저스,남,일리움,6,278,1979416720967,13.072,문과,2025-06-19T00:00+09:00,TRUE,1,44906808,374,97.2,82.05,1450,340,257
dee3a28ba3027efe879f63854134d7e28295750b1f4857867454debc45ec9c8a,2025-09-04,,,,,,,,,,,,,,,,,,,
e7f95c23fb29573a3025d302d8160a29,2025-09-04,렌이거궈,챌린저스,여,렌,6,275,4858953424119,42.708,슈퍼,2025-06-19T00:00+09:00,TRUE,0,25963540,294,95.89,55,1180,200,241
6fb4b87be790f7dd64283a6c5ad97712,2025-09-04,qerdf47,챌린저스,여,렌,6,272,1689679159943,30.603,,2025-06-19T00:00+09:00,FALSE,0,13936449,222,94.18,51,1220,110,215
0545296f99f88fc197767718820cf66e,2025-09-04,무장해제이렐,챌린저스,여,아델,6,266,1299178208079,54.902,,2025-06-21T00:00+09:00,FALSE,0,12801596,221,90.65,65,1010,110,217
77fe08526b2c41f0306fe909a7e3481c,2025-09-04,맞춤형궁전,챌린저스,남,일리움,6,262,1159053626721,65.604,,2025-06-20T00:00+09:00,FALSE,0,10733418,249,90.76,70,970,50,267
ef8c8798850090f168eb4ee3a3ab9040,2025-09-04,,,,,,,,,,,,,,,,,,,
ea3a4d4e56b4c1f11e49993f011c6f6defe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,,,,,,,,,,,,,,,,,,,
d5b957c5e8a5d6f950a97a3ea43e3c14,2025-09-04,빠구다,챌린저스,남,렌,6,270,1444450370885,26.687,벤야,2025-06-23T00:00+09:00,FALSE,0,18337159,252,92.95,52,1200,260,247
d688a6d1b0d8561e40e7a159ec2f6d7a,2025-09-04,,,,,,,,,,,,,,,,,,,
9927efa9df89dfac7955e3518f900db0,2025-09-04,말랑만낭말랑,챌린저스,여,렌,6,271,231130113165,4.228,뀨뀨,2025-06-19T00:00+09:00,FALSE,0,20481678,256,97.81,59,1110,270,222
65eacd582850d1d513c3c376eb44b28a,2025-09-04,래피디어,챌린저스,여,비숍,6,272,3341992989078,60.53,사탕,2025-06-22T00:00+09:00,FALSE,0,22520412,311,96.06,68.1,1230,280,250
838108d985985d89e803d63da50c2e6a,2025-09-04,빈손에가방,챌린저스,남,렌,6,277,10281818561119,74.688,봄날,2025-06-19T00:00+09:00,TRUE,0,32649082,266,96.3,70,1490,290,279
62daa93e73f6432ee232a88325b8d814,2025-09-04,한교동임돠,챌린저스,남,렌,6,260,1325775372035,76.549,,2025-06-20T00:00+09:00,FALSE,0,10377820,241,93.43,49,910,0,229
2053fd76b9dde0811d4af8af20e08460,2025-09-04,잔스레,챌린저스,여,렌,6,276,9123501978026,72.902,띠드,2025-06-22T00:00+09:00,TRUE,0,39359169,354,97.5,92,1450,280,242
d8ebafdcb98d5dc649317db26999d7f9,2025-09-04,로소만자농,챌린저스,여,렌,6,260,1076676976635,62.167,,2025-06-19T00:00+09:00,FALSE,0,5017800,155,83.26,48,890,50,183
baf1951e3be4ab148768ba074face83e,2025-09-04,시원하게밀린,챌린저스,남,일리움,6,275,8320991777314,73.138,ZI존,2025-06-19T00:00+09:00,TRUE,0,44360554,411,96.68,114.8,1480,300,266
b853a93b6637925f6f1bde76d1421b24,2025-09-04,쑤아방,챌린저스,남,렌,6,275,4441756288276,39.041,나린,2025-06-19T00:00+09:00,TRUE,0,25254862,218,94.76,63,1350,240,245
bdc9720f311fec185a99bbe7fffdf2a3,2025-09-04,낭만토선생,챌린저스,남,렌,6,270,2450445416235,45.274,,2025-06-19T00:00+09:00,FALSE,0,12791248,255,90.78,59,960,150,217
7bccdbf4657e8a9e578446498cbb420e,2025-09-04,힛쮸렌,챌린저스,여,렌,6,275,4081619385291,35.876,크루즈,2025-06-19T00:00+09:00,TRUE,0,37296217,388,96.34,94.4,1450,320,273
0b2626858f0037b76ce783af42482371,2025-09-04,Kemek,챌린저스,남,렌,6,278,691962046083,4.57,땃쥐미,2025-06-20T00:00+09:00,TRUE,0,26592458,216,93.64,67.8,1490,350,247
cfbb6919c1f71d7b9497f48940dfc610,2025-09-04,달빛꿀,챌린저스,여,렌,6,268,65085649,0.003,,2025-06-21T00:00+09:00,FALSE,0,13226673,181,87.2,58,1120,100,200
43af1e03e6e5cb8d1a227d4771753dd4,2025-09-04,게밥유랑자,챌린저스,여,렌,6,268,2068279797765,85.682,윈터,2025-06-19T00:00+09:00,FALSE,0,15882843,283,93.74,50,1180,80,232
c93fedc015185e1af6ce7e815af54087,2025-09-04,빈치님,챌린저스,여,렌,6,275,7538502119126,66.26,츄르,2025-06-19T00:00+09:00,TRUE,0,27614980,320,94.19,63,1130,210,256
7e7a020a17305aebe6f36bd361823cd1efe8d04e6d233bd35cf2fabdeb93fb0d,2025-09-04,,,,,,,,,,,,,,,,,,,
942c58d30d3601bf8b982b760bc7736b,2025-09-04,,,,,,,,,,,,,,,,,,,
c6da42e0a4ec7c7094dccda9e8a9dc28,2025-09-04,매재검,베라,여,렌,6,262,330840007001,18.726,,2025-06-19T00:00+09:00,FALSE,0,19115315,320,96.25,82,850,50,227
faad005cde7e3b8b09408b42497873b4,2025-09-04,첸삼,챌린저스,여,보우마스터,6,262,833091237060,47.154,운하,2025-06-20T00:00+09:00,FALSE,0,7584607,200,92.05,53,1015,80,205
205402c794df171d04643dda5e68db66,2025-09-04,백치미토끼,챌린저스,여,렌,6,270,2439901042296,45.079,혁명단,2025-06-20T00:00+09:00,TRUE,0,24350371,332,96.76,65,945,150,232
