ocid,유료아이템착용 개수,총 코디금액(원),착용코디금액(원),스페셜라벨 개수,레드라벨 개수,마스터라벨 개수,일루전 링 개수,"비싼 헤어(부티크, 마스터라벨) 유무",헤어 믹스염색 여부,헤어 믹스염색 비율,성형 믹스염색 여부,성형 믹스염색 비율,착용 아이템 리스트,"착용 헤어,성형,피부",세분화 유저 그룹
80ccdbdf471994792f9a27b6e3299fea,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 스노우 쿠키, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
c80c514bfe9b081f3e9f2fe4ff2e0bbd,5,275000,275000,0,0,5,0,0,0,0,0,0,"피어난 악몽, 몽환의 장미, 투명 안경, 투명 귀고리, 서린 장미, 악몽 행진곡, 투명 장갑, 악몽 경계, 악몽 진주, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 채운 헤어, 멍한 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
ccb3972c168445d73287a18cbe1f1686efe8d04e6d233bd35cf2fabdeb93fb0d,0,48000,0,0,0,0,0,0,1,74,0,0,"정화의 증표, 인형핑크, 투명 안경, 투명 귀고리, 생명의 주시자, 정화의 물결, 투명 장갑, 생명의 시작, 격류의 검, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","보라색 솜솜이 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
f6659553299e33aec1bf5209be5b1243,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 설화 헤어, 조용한 눈 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
0e4ad9c28926ce2bf6d4dabac03aff32,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","갈색 허쉬 헤어, 차차 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
87e65808287ef4404bcda8af15819757,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 발그레 발그레, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 별모래 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
0e1a6d8ab1ba4b64ac0168a341ce4015,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 하이퍼 버닝 소드","검은색 리커버 헤어, 차차 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
f79f5178414ca2a5186d97a74c33595d,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 인형핑크, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 솜솜이 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
0c67f92fdf75e06c985fb38f3df4b47defe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
7a6a22133a3e78a79b4fc256287b96feefe8d04e6d233bd35cf2fabdeb93fb0d,3,8800,8800,1,2,0,0,0,0,0,0,0,"짤랑 달걀 캡, 발그레 발그레, 투명 안경, 투명 귀고리, 스트리트 걸즈, 투명 신발, 투명 장갑, 짤랑짤랑 스타, 홍염유검","검은색 체리팝 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
3f65d25a0d69b5adfa5cb8180677cabd,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","파란색 애쉬 페르 헤어, 냉소적인 아잉 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
da200aa9358fe6c25f7b4004f527b671,0,48000,0,0,0,0,0,0,1,76,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 리르하 헤어, 졸린 조용한 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
cfb346fd34868ce7cf35626c27a53ac0,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 검정콩 멍뭉이 신발, 버닝 플레임 윙즈, 하이퍼 버닝 소드","갈색 엘리니아 헤어, 신중한 얼굴, 크림 피부",3. 순수 무료 유저 (지출 0원)
40a9fbde9cadd56310963e595d8eaa8b,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","보라색 엔젤링 헤어, 살짝 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
5e2d2330fd59573e3eac878020f1a5a1,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
16da0eb049eaf845fa7d6f82a581e463,2,19800,19800,2,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화의 잔향, 투명 장갑, 심검유혼, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 하리화 헤어, 졸린 조용한 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
7d35c52d57f60c17975c87797dc45eb6,5,128200,68200,0,0,5,0,0,1,10,1,50,"별의 전언, 발그레 발그레, 투명 안경, 투명 귀고리, 꿈의 안내자, 별빛 걸음, 투명 장갑, 빛의 가호, 별의 전령, 경험치 부스트 링(15%), 혈맹의 반지","검은색 밤의 어비스 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
afbcf71759efea0a547dbac4e2f2ac46,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 핑키웨이 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
fa2233cc9d3f248d42972b8c0db97efd,0,24000,0,0,0,0,0,0,0,0,1,37,"하이퍼 버닝 크라운, 발그레 발그레, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","파란색 잔혹 헤어, 순수 뮤트 얼굴, 뽀송 라벤더 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
4e35119abd8e639b979ca4f0499d6395efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
44d6a9924ab2bf0da8319c112710844dfd842dab14be2a956555625b37c97bff,0,60000,0,0,0,0,0,0,1,11,1,50,"핑크빈 심플캡, 자몽 생크림, 투명 안경, 투명 귀고리, 핑크빈 멜빵, 투명 신발, 투명 장갑, 투명 망토, 달걀 마라카스, 혈맹의 반지, [BLACKPINK] PINK 명찰 반지, [BLACKPINK] PINK 말풍선 반지","검은색 아침등교 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
1a86c197dd23c87619a4c3391c41183c,3,28600,28600,3,0,0,0,0,0,0,0,0,"투명 얼굴장식, 투명 안경, 투명 귀고리, 매화의 잔향, 투명 장갑, 심검유혼, 홍염유검, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 매직 엘라 헤어, 랑드 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
fe3ea5efc174025532f9fea275937450,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 룰루 헤어, 뭐래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
71d4438f09b3baab0bcdf4a7808e473e,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 포니테일 별구름 헤어, 디어 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
4b24e97d3f0aab7c1add11e07c7e8bc8efe8d04e6d233bd35cf2fabdeb93fb0d,0,48000,0,0,0,0,0,0,1,45,0,0,"꼬마 요정 모자, 인형핑크, 투명 안경, 투명 귀고리, 꽃잎 페어리, 정령의 발걸음, 투명 장갑, 신비한 숲속 반짝임, 돌의 정령 구출작전, 카오스 명찰 반지","파란색 리르하 헤어, 랑드 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
55b45208f1ee89e2e517c33c9c2cf4ee,0,48000,0,0,0,0,0,0,1,16,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 유랑자의 로브, 검정콩 멍뭉이 신발, 투명 장갑, 투명 망토, 황혼의 모래시계, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 매직 엘라 헤어, 졸린 오드아이 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
bc96f92bc55d2fd9ae57dba5c7ddeebf,0,48000,0,0,0,0,0,0,1,56,0,0,"튜브덕 수영모, 투명 얼굴장식, 투명 안경, 투명 귀고리, 첨벙 튜브덕, 튜브덕 슬리퍼, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","초록색 베로 헤어, 하트 뿅뿅 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
b1a097316d3444cf4c66457f3c00fbf5,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 홍매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
81c904d3e006d247c18ed4726a975045,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 기사단장 이리나 헤어, 차차 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
c35db80f1e0715d77d77381184666cddefe8d04e6d233bd35cf2fabdeb93fb0d,1,1980,1980,0,0,0,0,0,0,0,0,0,"은하매화, 인형핑크, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 투명 망토, 천년의 약속, 유랑자의 말풍선 반지, 유랑자의 명찰 반지, 혈맹의 반지, 경험치 부스트 링(15%)","검은색 설탕소녀 헤어, 꼬맹이 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
da87478945639ce698b53b4e97546e6c,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 블링 토벤 헤어, 흥흥 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1223682ea01a702c4613f05ceee35c6b,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 리르하 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
6e500a6e240dd31006c77451de18ab0a,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","갈색 멜로디 헤어, 왜요 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
61aa84c5b7d12eb61fcce5332e8a4082,0,0,0,0,0,0,0,0,0,0,0,0,"검정콩 멍뭉이 인형탈, 투명 얼굴장식, 투명 안경, 투명 귀고리, 검정콩 멍뭉이 한벌옷, 검정콩 멍뭉이 신발, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 미미 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
9a13c8521b30e3bb9b63572ae92a9306,0,0,0,0,0,0,0,0,0,0,0,0,"인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","노란색 체리팝 헤어, 차차 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
6fbca746e4e94ab4e82c8ec998a64e51,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 달구름 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
d5d76c5d4efb8409e283605785d37b33,1,49100,1100,0,0,0,0,0,1,40,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 백곰 봐주세요, 하이퍼 버닝 소드, 경험치 부스트 링(15%), 혈맹의 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","초록색 페어리 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
55131d7604d51ab23aa89392ec8a6bd2,5,33000,33000,5,0,0,0,0,0,0,0,0,"홍묘화, 영혼 다크서클, 투명 안경, 투명 귀고리, 매화 유랑자, 매화의 잔향, 투명 장갑, 심검유혼, 홍염유검, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 잔혹 헤어, 멋져 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
1132ccce757ba739aae00896daa72a64,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 유랑자의 로브, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 설야 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
d58ce7d99ec303c64944fc54fc822ce3,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 버닝 플레임 윙즈, 하이퍼 버닝 소드","빨간색 설탕소녀 헤어, 샤이닝 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
a3d5b38a3df4281c33d7e3948c2a3f1a,1,24000,24000,0,0,1,0,0,0,0,0,0,"기억의 갈래, 호수 물결, 신기루 자욱, 에르다의 빛, 카오스 크레센트, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 포니테일 별구름 헤어, 졸린 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
3eda2a960b38a4a6bc3856825e860287,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드","검은색 솜솜이 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1cc79f3c4f55deb11e55afa4d9c04b82,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 체커 루키 헤어, 졸린 조용한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
27fce6f5ef07d5411dff53025115fdb3,0,0,0,0,0,0,0,0,0,0,0,0,"대적자의 머리장식, 투명 얼굴장식, 투명 안경, 투명 귀고리, 첨벙 튜브덕, 튜브덕 슬리퍼, 투명 장갑, 투명 망토, 황혼의 모래시계","검은색 설야 헤어, 홍매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
784e9c89b21b12219ae91800c7ede4a2,5,33000,33000,5,0,0,0,0,0,0,0,0,"홍묘화, 발그레 발그레, 투명 안경, 투명 귀고리, 매화 유랑자, 매화의 잔향, 투명 장갑, 심검유혼, 홍염유검, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 리르하 헤어, 디어 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
723eced8b68b8a60c547b55db6d52752fd842dab14be2a956555625b37c97bff,0,0,0,0,0,0,0,0,0,0,0,0,"투명 얼굴장식, 투명 안경, 투명 귀고리, 투명 장갑","검은색 설야 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
f02b368571dc87b8399ea13f25c8f4cd,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑","검은색 체커 루키 헤어, 디어 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
97e4d295fa22f7ae5f56a27bb5d4a5a7,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 후유 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1021aed182e4ccf2982cf32d3831f5df,2,3960,3960,0,0,0,0,0,0,0,0,0,"분홍 달토끼, 투명 얼굴장식, 투명 안경, 투명 귀고리, 달나라 멜빵 원피스, 우주로 날아가, 투명 장갑, 달나라 미니 은하수, 우주 여행 중!, 유랑자의 말풍선 반지, 유랑자의 명찰 반지, 혈맹의 반지, 경험치 부스트 링(15%)","검은색 솜솜이 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
3b806e35c90fc4e39a002133e74227e18295750b1f4857867454debc45ec9c8a,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","갈색 퐁당 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
43ea14668a0b5f99c37d2071f1a3e092,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 컬리 헤어, 살짝 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
3c472d944d274fe0224a106568c945b5efe8d04e6d233bd35cf2fabdeb93fb0d,1,814000,814000,0,0,1,0,0,0,0,0,0,"기억의 갈래, 인형핑크, 투명 안경, 투명 귀고리, 호수 물결, 신기루 자욱, 투명 장갑, 에르다의 빛, 피의 서약, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 아침등교 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
b0a54de59a252c341096de5379189154,0,36000,0,0,0,0,0,0,1,50,1,50,"기억의 갈래, 투명 얼굴장식, 투명 안경, 투명 귀고리, 호수 물결, 신기루 자욱, 투명 장갑, 에르다의 빛, 망각의 등불","검은색 밤의 안젤라 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
d0678c6e77ebf7201e6e1a2d54345125,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
0b906f268071a0e3a4f5f3ef3631d107efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 발그레 발그레, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 리커버 헤어, 아잉 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
98a4b8283a1b2925afc148cd6862d95defe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"마이 퀸 티아라, 투명 얼굴장식, 투명 안경, 투명 귀고리, 엔들리스 드림, 속박의 매듭, 투명 장갑, 한밤의 축제, 악몽 시계, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 밤의 안젤라 헤어, 흥흥 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
b9751e0cf1126ec46a517fa5dc21f020,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","노란색 제롬 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
912be2d3b19b34d1f9c711feb78c789d,0,0,0,0,0,0,0,0,0,0,0,0,"달달 머리띠, 인형핑크, 투명 안경, 투명 귀고리, 츄츄 카페 소녀, 새콤 슬리퍼, 투명 장갑, 프룻 리프, 츄릅 매듭팔찌, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 밤의 어비스 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
1a3d294fa4bd40e307445a82cf02252a,1,72220,220,0,0,0,0,0,1,38,1,67,"투명 모자, 인형핑크, 투명 안경, 투명 귀고리, 야구장 데이트, 우주로 날아가, 투명 장갑, 투명 망토, 투명 무기, 유니온 싱크 말풍선 반지, 유니온 싱크 명찰 반지, 혈맹의 반지, 경험치 부스트 링(15%)","빨간색 시크릿 컬러 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
136f45e0d9e07a19a6a2034bd734d4c4,0,0,0,0,0,0,0,0,0,0,0,0,"투명 얼굴장식, 투명 안경, 투명 귀고리, 유랑자의 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프","검은색 설화 헤어, 설매화 렌 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
2edbc67adb8383d5111006594257853d,1,60000,0,0,1,0,0,0,1,89,1,50,"콩콩 체크 머리띠, 투명 얼굴장식, 투명 안경, 투명 귀고리, 동글동글 오아시스 탐사대원, 투명 신발, 투명 장갑, 짤랑짤랑 스타, 드리밍 스타","빨간색 에반 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
f632652e29d72072dde515dbc457e6c2efe8d04e6d233bd35cf2fabdeb93fb0d,0,48000,0,0,0,0,0,0,1,25,0,0,"바나나 모자, 깨물기 없다 앙!, 투명 안경, 투명 귀고리, 블루 삼각 수영복, 투명 신발, 하트리본 글러브, 이글이글 아우라, 절망의 치료사, 유랑자의 명찰 반지","검은색 채운 헤어, 냉소적인 아잉 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
0b50ccd1d9d150e9cee2e14b3824fae8,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 매화 헤어, 졸린 조용한 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
86531294ee50dcba9106253061083a72efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 설화 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
24d38b3344d870e293fa1feaebdd61ad3663933da92e7566c55104ec9ac2894d,0,0,0,0,0,0,0,0,0,0,0,0,"달달 머리띠, 인형핑크, 투명 안경, 투명 귀고리, 츄츄 카페 소녀, 새콤 슬리퍼, 투명 장갑, 프룻 리프, 츄릅 매듭팔찌, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","빨간색 은나리 헤어, 디어 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
