ocid,date,character_name,world_name,character_gender,character_class,character_class_level,character_level,character_exp,character_exp_rate,character_guild_name,character_date_create,access_flag,liberation_quest_clear
69417d11442c74c5aa709dd9ac79579d,2025-07-24,승현토끼,크로아,여,렌,6,275,21207510382,0.186,,2025-06-19T00:00+09:00,TRUE,0
f493df204c5c9926d661fbe4134fb294,2025-07-24,토끼바압,챌린저스,여,렌,6,273,4758367118907,85.329,질풍,2025-06-19T00:00+09:00,TRUE,0
7bf4f3e48c7dd8bc8f68956fea1bfcf1,2025-07-24,박욕,챌린저스,여,렌,6,272,3203652295810,58.024,졸귀탱,2025-06-20T00:00+09:00,TRUE,0
7f89b524416690a8aea0f697aa55e4e2,2025-07-24,렌하버맥,챌린저스,여,렌,6,266,563753443464,23.824,생글,2025-06-19T00:00+09:00,FALSE,0
a351ab6e296d7898d58367a3faa6b023,2025-07-24,이르카니엄,챌린저스,기타,제로,6,275,2232500394527,19.623,구찌,2025-06-20T00:00+09:00,TRUE,0
5614e01be507d6ab460a28bdb9d8c3e6efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
93af57faff79d4614765d0ed23eb08f3,2025-07-24,거렌쥐,챌린저스,여,렌,6,272,513810324119,9.306,화산귀환,2025-06-20T00:00+09:00,TRUE,0
c1695bd18d253412a0e01213a88367d8,2025-07-24,렌씨v,챌린저스,여,렌,6,275,8463589997315,74.391,조커,2025-06-19T00:00+09:00,TRUE,0
8fda39ca5174e682133dd17c9535c24c,2025-07-24,렌쭈왑,챌린저스,여,렌,6,266,939062536110,39.684,LOSTARK,2025-06-19T00:00+09:00,FALSE,0
3c5927ef264a3c6f98e5912544b6744d,2025-07-24,,,,,,,,,,,,
73db1dd082341e0be1e595b2531ec78f,2025-07-24,너만의도파민,챌린저스,남,렌,6,275,532058811140,4.677,비연,2025-06-20T00:00+09:00,TRUE,0
39d2c7c41ae47a5f5e20b3bc1216fc8a,2025-07-24,,,,,,,,,,,,
fb6f654ccbbf1faa4cb7beeb224dc5cf,2025-07-24,위코스렌,챌린저스,여,렌,6,272,3232192471422,58.541,,2025-06-19T00:00+09:00,TRUE,0
45cc059af943fcc455cfb2365f4674fe,2025-07-24,정준칼질해,챌린저스,여,렌,6,271,1836656764610,33.598,멘헤라,2025-06-20T00:00+09:00,TRUE,0
671a99f82837acaa73629dda08831b82,2025-07-24,,,,,,,,,,,,
cec4868e198c2c38158844dd6691f9f3,2025-07-24,귤복복롱,챌린저스,여,렌,6,270,2550611533911,47.125,,2025-06-19T00:00+09:00,FALSE,0
b8e3237b06e10c5735e2090d5ca4a61f,2025-07-24,로토칼리,챌린저스,여,칼리,6,266,1146767224681,48.462,미소,2025-06-19T00:00+09:00,FALSE,0
ab1d6c3059ac6061d3dfb3f86406dcf3,2025-07-24,백설우목,챌린저스,여,렌,6,274,4054497120489,71.987,조아,2025-06-19T00:00+09:00,TRUE,0
9a48499267f425f005c4824509bc6fe4,2025-07-24,율량동딸배왕,챌린저스,남,렌,6,272,4901713759900,88.779,유령,2025-06-19T00:00+09:00,FALSE,0
6b3351e85f0e9eb1c3f7a91c5c819169,2025-07-24,마포구맨헤라,챌린저스,여,렌,6,272,920684000453,16.675,얼음,2025-06-19T00:00+09:00,TRUE,0
69f8fb185122eb737696f5c952c749d4,2025-07-24,,,,,,,,,,,,
7861343cb75c398cd7a216df69ab9b9c,2025-07-24,장디아,챌린저스,남,렌,6,276,1132675766892,9.051,,2025-06-19T00:00+09:00,TRUE,0
9c2ba5851ad713efc7711ea2cf54638c,2025-07-24,춘하린,챌린저스,여,렌,6,275,135520651363,1.191,모래,2025-06-19T00:00+09:00,TRUE,0
1862a91d882825ab2db2bc59ecde3a96,2025-07-24,설죽화수,챌린저스,여,제논,6,272,3645776412101,66.032,극악,2025-06-19T00:00+09:00,FALSE,0
51b1ef2990ebecf8004b6fa53f4beea0,2025-07-24,렌히시,챌린저스,여,렌,6,273,270101558328,4.844,캐슬,2025-06-21T00:00+09:00,TRUE,0
912d8a7209e0a177a19363ad829ceddc,2025-07-24,budsad,챌린저스,남,렌,6,270,521452231474,9.634,호주,2025-06-19T00:00+09:00,FALSE,0
4e4a9620650d5a60bea92a83de4d7ae6,2025-07-24,5TAFF,챌린저스,남,에반,6,273,2346620296059,42.081,토끼사육장,2025-06-19T00:00+09:00,TRUE,0
ee89eb6d7b322f6395b5c1db8f086811,2025-07-24,호병박,챌린저스,여,렌,6,266,13806209119,0.583,솜솜,2025-06-19T00:00+09:00,FALSE,0
9a7a9dc6bf9ad12febf964219139b1c5,2025-07-24,상어새모,챌린저스,여,바이퍼,6,275,7119513296526,62.578,안개비,2025-06-26T00:00+09:00,TRUE,0
004a8e007b27ad1fa1dc7e836991ec15,2025-07-24,무민린렌,챌린저스,여,렌,6,274,3526048766486,62.605,argute,2025-06-19T00:00+09:00,TRUE,0
242833e4f70fa86bd0a860a31eb489d1,2025-07-24,이니시,챌린저스,여,칼리,6,273,1381131018494,24.767,심쿵,2025-06-19T00:00+09:00,TRUE,0
ddf3769596eb2a7be7705fd9b4320ab1,2025-07-24,메짱라이더,챌린저스,남,보우마스터,6,271,2532261448016,46.323,혜성,2025-06-21T00:00+09:00,TRUE,0
4f9e2e8aefa18da5cb2e6ca8a2da2aad,2025-07-24,베베미뇽렌,챌린저스,여,렌,6,274,5087743138879,90.333,학원,2025-06-19T00:00+09:00,TRUE,0
ad0c7f5ccec3f570bc4407a855f2aa54,2025-07-24,섀덕후,챌린저스,남,섀도어,6,272,3610095650180,65.385,팬더,2025-06-19T00:00+09:00,TRUE,0
3f36370b961c15e609bace1e0221ad66,2025-07-24,트끼렌,챌린저스,여,렌,6,275,2164083825120,19.021,매화향,2025-06-19T00:00+09:00,TRUE,0
c08f5b238be1e6a79e969a78e2be7c11,2025-07-24,,,,,,,,,,,,
fb58188b3e5b624e058c038548f3e524,2025-07-24,,,,,,,,,,,,
a4ce52cfab58bf6ed50b4606e2bfda29,2025-07-24,적천사,챌린저스,남,렌,6,272,2712065790477,49.12,적빛,2025-06-19T00:00+09:00,TRUE,0
fc5975626669a0b76d7df653e752e080,2025-07-24,장송의젠제,챌린저스,여,렌,6,275,536893416055,4.719,달빛,2025-06-19T00:00+09:00,TRUE,0
df22151da90a738dfcdea1feaaa7f858,2025-07-24,체리6세,챌린저스,여,나이트로드,6,275,10449904573803,91.85,체리,2025-06-21T00:00+09:00,TRUE,0
001e51e7b5575d34bf33ef98d9799f16,2025-07-24,섹시야마렌,챌린저스,여,렌,6,272,360783781397,6.534,강원랜드,2025-06-19T00:00+09:00,FALSE,0
4f505b873d2d39a4e8d0cf0fca356b96,2025-07-24,어도저,챌린저스,여,나이트로드,6,276,2426551168327,19.389,엑설런트,2025-06-22T00:00+09:00,TRUE,0
dcd7fac6ab2d2dd9dc22ef6ba63320c7,2025-07-24,헤븐st,챌린저스,남,제논,6,271,4449448861729,81.393,불꽃,2025-06-19T00:00+09:00,FALSE,0
bd5cfa52cd48270d8243b5da5243178e,2025-07-24,아마반드,챌린저스,여,렌,6,275,3672745473231,32.282,해피,2025-06-19T00:00+09:00,TRUE,0
ca88a563af02e603c56a20561282e420,2025-07-24,,,,,,,,,,,,
89e0d0cc98dc36d5208ca6a3e499d244efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
cdb98419a449d024eba3405baf365dfc,2025-07-24,시르리온,챌린저스,여,렌,6,273,5238078940635,93.932,마루,2025-06-19T00:00+09:00,TRUE,0
5b49562fc3e35948e9234d272c9a7ae9,2025-07-24,리듬렌v,챌린저스,여,렌,6,273,2491990023499,44.688,천몽지로,2025-06-19T00:00+09:00,TRUE,0
83b170e52eca90903b8e086df947f839,2025-07-24,유창잘못임,챌린저스,여,보우마스터,6,275,125304658566,1.101,댄싱,2025-06-19T00:00+09:00,TRUE,0
3d70abede044ae85f88828309f8528e7,2025-07-24,0OLenO0,챌린저스,여,렌,6,266,1423542286763,60.158,,2025-06-19T00:00+09:00,FALSE,0
cc9fe8567a998ae2df8b9e17c09a05c6,2025-07-24,보랄렌,챌린저스,여,렌,6,273,3886413830366,69.693,솜솜,2025-06-20T00:00+09:00,TRUE,0
501054079eb4999d658980b4de6cfd90,2025-07-24,메일쇼,챌린저스,여,카데나,6,272,2189855095859,39.662,레전드,2025-06-19T00:00+09:00,TRUE,0
4a441c97f9f6e8a9754d1d43b7cd14d8,2025-07-24,피지종양제거,챌린저스,여,렌,6,270,296216732977,5.473,피지낭종종양,2025-06-22T00:00+09:00,TRUE,0
84d7266058ec2648db63282b103aa155,2025-07-24,흉마두,챌린저스,여,렌,6,275,10162797575389,89.327,씨리얼,2025-06-19T00:00+09:00,TRUE,0
b67f2a62c801875e9c26310930d09259,2025-07-24,렌우미너,챌린저스,여,렌,6,274,758851581990,13.473,,2025-06-19T00:00+09:00,TRUE,0
a941424d42746f9d6300b9f2f1f7a83e,2025-07-24,섹뀌,챌린저스,여,렌,6,266,174913419,0.007,도리,2025-06-25T00:00+09:00,FALSE,0
ffbfeba9ade604712d2467828ee4db6d,2025-07-24,총칼련,챌린저스,여,캡틴,6,275,1232559348020,10.834,쌀숭이,2025-06-24T00:00+09:00,TRUE,0
5a9b33383e6c6335b391a71a19f86937,2025-07-24,우루우루잉잉,챌린저스,여,일리움,6,268,193658495319,8.023,,2025-06-19T00:00+09:00,TRUE,0
5e909e3bf41052491de64124fca53103,2025-07-24,렌의다리털,챌린저스,여,렌,6,274,368396090013,6.541,토끼굴,2025-06-19T00:00+09:00,TRUE,0
0fbd8707080712eb81dbfa76f747f8db,2025-07-24,벽천백린,챌린저스,여,렌,6,270,4978994440212,91.991,퇴근,2025-06-19T00:00+09:00,FALSE,0
dda9cb7a4477c5d84c68b80e5f6251df,2025-07-24,재대장님,챌린저스,남,렌,6,274,2905653022644,51.59,건강박수,2025-06-19T00:00+09:00,TRUE,0
1dff61f44c2999793b4bdd44dc456045,2025-07-24,,,,,,,,,,,,
4294147ecee838880718848687f23cdc,2025-07-24,,,,,,,,,,,,
5ab7e5b7bd5972c80e15f6fad3150553,2025-07-24,파유니렌,챌린저스,여,렌,6,268,1956316313621,81.044,,2025-06-19T00:00+09:00,TRUE,0
75c9b79eee7b17f7f6f3d1c03636a928,2025-07-24,i힘내렌i,챌린저스,여,렌,6,274,286220545996,5.082,격수,2025-06-19T00:00+09:00,TRUE,0
a1dbbf60c8ea8ef07c4f0eae38ca7dc6,2025-07-24,호야아리렌,챌린저스,여,렌,6,274,672312432207,11.937,,2025-06-24T00:00+09:00,TRUE,0
ffac944fc4f242decbe40d0071b0e2ff,2025-07-24,말차향팔라딘,챌린저스,여,팔라딘,6,273,4031833843863,72.301,Burning,2025-06-19T00:00+09:00,TRUE,0
417cfcec0fa745fc34e86d9f4f0615aa,2025-07-24,기다려온,챌린저스,여,일리움,6,272,261151465261,4.73,아이,2025-06-20T00:00+09:00,TRUE,0
4d9fe45e671e54de202a0a779364e651,2025-07-24,퍼그렌,챌린저스,남,렌,6,266,195716697573,8.271,헤헤,2025-06-19T00:00+09:00,FALSE,0
d8074e0b6b93a88f0fa225b420d21187,2025-07-24,,,,,,,,,,,,
2225932f9bd2af7088e480c4594026e2,2025-07-24,매화검누,챌린저스,여,렌,6,274,3090817389619,54.877,해경,2025-06-19T00:00+09:00,TRUE,0
cef68d484088289a780bf86b068726f0efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
7d2efc3f8131eef84d483894a1bb545d,2025-07-24,홍랑두울,챌린저스,여,렌,6,274,1474743161740,26.184,인연,2025-06-19T00:00+09:00,TRUE,0
b86f80c657e2ed3d9a9731e55f23e9eb,2025-07-24,태심4,챌린저스,여,렌,6,272,3601708617786,65.234,랄라,2025-06-20T00:00+09:00,TRUE,0
755bec9d7cf695e3200b0da66b713174,2025-07-24,어때움,챌린저스,여,일리움,6,272,1076568339510,19.499,흰둥이,2025-06-19T00:00+09:00,TRUE,0
3123a9c13aed0de7d37084b58654a992,2025-07-24,매화침설,챌린저스,여,렌,6,272,2502614498387,45.327,Maserati,2025-06-20T00:00+09:00,TRUE,0
a5506758632c9268e00fc81bf282ae3c,2025-07-24,섀도어좋고수,챌린저스,여,섀도어,6,274,1109008818896,19.69,마이쭈,2025-06-19T00:00+09:00,TRUE,0
9b562b59293cd696391980d48fedf48e6fbb98200a15be5bcc73a64995849e9c,2025-07-24,스털,엘리시움,여,렌,6,272,3610957418454,65.401,1nnisfree,2025-06-19T00:00+09:00,TRUE,0
6d010b7fbc94354ad6edc4f913a1a06e,2025-07-24,루지훈입니다,챌린저스,남,은월,6,268,772311258062,31.994,,2025-06-19T00:00+09:00,FALSE,0
f5cc824e8a35507674af70929fc7ad1f,2025-07-24,지렌남,챌린저스,남,렌,6,272,5244319410261,94.984,천지지직,2025-06-19T00:00+09:00,TRUE,0
b425afa16226f7741aba57b5c3fa18cd,2025-07-24,무렌디,챌린저스,여,렌,6,274,536806874325,9.531,커엽,2025-06-19T00:00+09:00,TRUE,0
31f66441bf2c733189d78a1225169e9a,2025-07-24,메소털이달인,챌린저스,남,섀도어,6,268,133725007018,5.54,개방,2025-06-20T00:00+09:00,FALSE,0
a170177d7b5df8513a529a7c833f01d1,2025-07-24,버블미야,챌린저스,여,렌,6,275,7156013429831,62.898,사냥,2025-06-19T00:00+09:00,TRUE,0
1a8235f3a1c7e54dde68e0e6b341d2d1,2025-07-24,렌그우,챌린저스,여,렌,6,274,4014105833673,71.27,서리,2025-06-19T00:00+09:00,TRUE,0
a9004b23f0b12540b479ede9115b5afa,2025-07-24,토끼밤,챌린저스,여,렌,6,276,4742632973437,37.896,보라,2025-06-19T00:00+09:00,TRUE,0
cf825b2341c4cf97b016f04476417f6fefe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
20b4ec6ea1d96cbd8a12811880ac8584efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
a7a196ee4ddcb08f6b8a67ae6f0cd94f,2025-07-24,투견장렌,챌린저스,여,렌,6,275,8862253672131,77.895,화산,2025-06-19T00:00+09:00,TRUE,0
e2f9b62d11803123aaa6197c1c1279c1,2025-07-24,랏스삐,챌린저스,여,"아크메이지(썬,콜)",6,278,3823879122853,25.252,쌀먹,2025-06-19T00:00+09:00,TRUE,0
c10bb4211b016116f2e1cdcd5fa7d21e,2025-07-24,나나이묜,챌린저스,기타,제로,6,273,959502628727,17.206,마교,2025-06-19T00:00+09:00,TRUE,0
0e6d50749d8294128924d795a781c004,2025-07-24,,,,,,,,,,,,
84d961e0163bdbdec7cd3ee7ec08000d,2025-07-24,,,,,,,,,,,,
3fac0bf01a793833f215fd5465199938,2025-07-24,렌꼬오쿠,챌린저스,여,렌,6,271,339392637599,6.208,봇치,2025-06-19T00:00+09:00,TRUE,0
67762967fc0acfcc4403f9b89d92e353,2025-07-24,,,,,,,,,,,,
5e0db5f11d44d43fc79bba8844854c5e,2025-07-24,야일,챌린저스,남,렌,6,278,3656302487619,24.145,운하,2025-06-19T00:00+09:00,TRUE,0
67615e410c0df05429edc2bc630bc1c2,2025-07-24,양민의부조리,챌린저스,남,렌,6,270,4712500368742,87.068,로아,2025-06-19T00:00+09:00,FALSE,0
ad095fffdb53175c2102df65e9d1b1aa,2025-07-24,띠띠사랑해,챌린저스,여,렌,6,276,4461266385898,35.648,매화,2025-06-19T00:00+09:00,TRUE,0
c6a5173bfb3a9c5accaa3223e65e8d9d,2025-07-24,,,,,,,,,,,,
9704d1cdefb54d0ec6bc2c4fcb69163c,2025-07-24,,,,,,,,,,,,
7b98abe73279ad8355d2ec1488390b0f,2025-07-24,렌디홍,챌린저스,여,렌,6,277,2056410522231,14.938,버터,2025-06-19T00:00+09:00,TRUE,0
562f6d687b4d05e2b858a1a865a05c25efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
86e9be92fa0a7d8bf339b3decf8edb67fd842dab14be2a956555625b37c97bff,2025-07-24,,,,,,,,,,,,
d05c0cf488d21795d528def910e7eb3a,2025-07-24,단둥지,챌린저스,남,팔라딘,6,272,2966249372184,53.724,버닝,2025-06-19T00:00+09:00,TRUE,0
4db0ac3f9f3ae27a4e602064910221ad,2025-07-24,TLan,챌린저스,여,렌,6,274,1419740976252,25.207,지존,2025-06-19T00:00+09:00,TRUE,0
d4234895d9194aea93f338e6e19147f8,2025-07-24,,,,,,,,,,,,
1e7933da44539cf4f46877a55cce20da,2025-07-24,화산검패,챌린저스,남,렌,6,276,4968422837553,39.7,매화검,2025-06-20T00:00+09:00,TRUE,0
08e9f1c86c8c116ea18dc9d75678d796,2025-07-24,불타는렌,챌린저스,여,렌,6,275,8653052058059,76.057,빗속,2025-06-19T00:00+09:00,TRUE,0
57603f43ad64f339b998eb3b659b2d45,2025-07-24,,,,,,,,,,,,
9f0598797c4bdc56dc4ad138deec2edc,2025-07-24,,,,,,,,,,,,
a380efe925bf1e260e74d4ec31a16aa8efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,마르해윤,루나,여,렌,6,275,4606770319282,40.492,위스프,2025-06-19T00:00+09:00,TRUE,0
23b034bca07179a2350cd0a1f3446bcf,2025-07-24,고숨이맞다,챌린저스,여,렌,6,277,3874723863170,28.146,은하,2025-06-19T00:00+09:00,TRUE,0
26b17a9e0384514d4d649c20e0ff4d20,2025-07-24,효린,챌린저스,여,렌,6,277,826792973850,6.006,사쿠라,2025-06-19T00:00+09:00,TRUE,0
f461eeacd1633d4e0bd7067299578f53,2025-07-24,,,,,,,,,,,,
3c9b274472d0f7dcccf661eb2739e8ad,2025-07-24,사각형토끼똥,챌린저스,여,렌,6,272,1820924670603,32.98,와플,2025-06-19T00:00+09:00,TRUE,0
b7d03164ad6cf36494202b10151c0994efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
6c654df64a9c6ce76b66ea9ec4027526,2025-07-24,겜들,챌린저스,여,배틀메이지,6,274,5237146943868,92.985,밍키,2025-06-19T00:00+09:00,TRUE,0
26af2cb58a78993c5bca791ab120cc44,2025-07-24,,,,,,,,,,,,
8fd0190dcfd3ef16aabefbeb9084c09c,2025-07-24,니얀디,크로아,여,렌,6,270,12884924258,0.238,,2025-06-19T00:00+09:00,FALSE,0
69cfd309bd1f58878347d00a843615eaefe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
dd725dd0a81d28694c0c6c671e57bc63,2025-07-24,낭만주문,챌린저스,여,렌,6,275,1660302481070,14.593,크림이파,2025-06-19T00:00+09:00,TRUE,0
93ef9bf595aa61630e81b4872e9c6ddc,2025-07-24,,,,,,,,,,,,
b5e75846d7e4131ff2ac770c6dee58da,2025-07-24,렌샤샥,챌린저스,여,렌,6,274,326205536943,5.792,뿌직,2025-06-19T00:00+09:00,TRUE,0
da1f1c81ec7d36e6b796582490cc04bc,2025-07-24,,,,,,,,,,,,
0c5dca14eb3b28ff238f330aee486a74,2025-07-24,,,,,,,,,,,,
47a851edca90388af32f9b41d98a2ec2,2025-07-24,보든,챌린저스,여,렌,6,280,5265018456075,15.648,딱풀,2025-06-19T00:00+09:00,TRUE,0
2344143d9f3d5c6c36e466e262880538,2025-07-24,인생찐막케릭,챌린저스,여,보우마스터,6,280,27557589786403,81.901,서리,2025-06-19T00:00+09:00,TRUE,1
a4b51df3cc47b308a9a2828c37d07389,2025-07-24,화월창천,챌린저스,여,렌,6,277,6779857037700,49.25,루시드,2025-06-19T00:00+09:00,TRUE,1
e8d8ba5a50e35f41f5e06d97cffc4265,2025-07-24,대영창,챌린저스,여,렌,6,277,2501653086073,18.172,기본,2025-06-19T00:00+09:00,TRUE,0
a14361db22edbdaf5f02afbd4db56509efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
957185227babe0d05ecd85b946bab502,2025-07-24,괴도장박,챌린저스,남,팬텀,6,278,9378748643132,61.935,하핫,2025-06-21T00:00+09:00,TRUE,0
ca4cef73d12aa986cf8c127b827e9aad,2025-07-24,데쿠두,챌린저스,남,렌,6,275,7904726053020,69.479,레빗,2025-06-19T00:00+09:00,TRUE,0
e815b29c70c430bb9edce26ac33a1775,2025-07-24,오콩민,챌린저스,여,섀도어,6,272,3273359337951,59.286,패왕,2025-06-19T00:00+09:00,TRUE,0
42c6b59c43e4fae3951ade8a0630179c,2025-07-24,,,,,,,,,,,,
7aa9fa63081bb0e53f825d57663e7f61,2025-07-24,렌워홈,챌린저스,여,렌,6,280,8080304483424,24.015,임프,2025-06-20T00:00+09:00,TRUE,0
783c694e9e0327148d400e8d8f7ee278,2025-07-24,울어라뱀의검,챌린저스,남,렌,6,277,3022950511750,21.959,최강,2025-06-19T00:00+09:00,TRUE,0
fe22f31703d31522ff49356df93279bf,2025-07-24,라렌라라렌,챌린저스,여,렌,6,280,451900812465,1.343,슈슈,2025-06-19T00:00+09:00,TRUE,0
40a51e004821fcf302b0b04e18c952913663933da92e7566c55104ec9ac2894d,2025-07-24,,,,,,,,,,,,
38b2b4679adf37c6f8bd19a82b3037ec8295750b1f4857867454debc45ec9c8a,2025-07-24,,,,,,,,,,,,
89024a2612e09c1e32752ea4c04d3883,2025-07-24,김봉팽,챌린저스,여,렌,6,273,4578424227212,82.103,꽃너울,2025-06-19T00:00+09:00,TRUE,0
825974cf2581ed70314aa172e876d331,2025-07-24,안에해줘안에,챌린저스,여,바이퍼,6,277,2829852536815,20.556,개방,2025-06-19T00:00+09:00,TRUE,0
dc7a9fd0297cd14df9afba2712bad9f6efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
84df69dd8b73a4be2c3d1a423553376b,2025-07-24,,,,,,,,,,,,
585a2cc67c43b2a742358473f5b61cc6,2025-07-24,아이돌이건우,챌린저스,여,엔젤릭버스터,6,277,842114268717,6.117,키로,2025-06-19T00:00+09:00,TRUE,0
79bf830eee73fafba5b4cb0c2ad4ea9d,2025-07-24,202506191116,챌린저스,여,일리움,6,276,3509930321826,28.046,미미,2025-06-19T00:00+09:00,TRUE,0
9a319c6de239cbe140f2cfa37051af32,2025-07-24,SheHun,챌린저스,여,렌,6,279,12226677306950,73.402,BLOSSOM,2025-06-19T00:00+09:00,TRUE,0
7a08acab9c694208efa466b031cd150f,2025-07-24,설매초,챌린저스,여,렌,6,275,7763637449516,68.239,사신,2025-06-19T00:00+09:00,TRUE,0
9a6deb1840e39faab3f6a8e42f0b298a,2025-07-24,가람산다화,챌린저스,여,렌,6,276,7434518926362,59.406,화산파,2025-06-19T00:00+09:00,TRUE,1
377da36d0f4fd2f9c40637dbf00f8a2e,2025-07-24,첼시palmer,챌린저스,남,다크나이트,6,275,3992261866340,35.09,도어,2025-06-19T00:00+09:00,TRUE,0
08517212c2fa12eb85a616f54fb6f92d,2025-07-24,,,,,,,,,,,,
1faa2408b874d65a8e927423f4d633bf,2025-07-24,토끼보영,챌린저스,여,렌,6,275,2972789199403,26.13,딱풀,2025-06-19T00:00+09:00,TRUE,0
ead9867712c986b66180eb94162efff9,2025-07-24,아크하러왔빵,챌린저스,여,아크,6,277,598566874763,4.348,샛별,2025-06-19T00:00+09:00,TRUE,1
89d64591f029daaabf09b78b781858c4fd842dab14be2a956555625b37c97bff,2025-07-24,,,,,,,,,,,,
2d066431d7161f83004640142ada855f,2025-07-24,사메야리,챌린저스,여,렌,6,273,2798698959992,50.188,자연,2025-06-19T00:00+09:00,TRUE,0
8eb7e29a94c1406d8e484f8f03da152e,2025-07-24,말디니03,챌린저스,여,에반,6,278,9780613305173,64.589,파티,2025-06-19T00:00+09:00,TRUE,0
d5a61591b9212351e893f6270ea28feb,2025-07-24,,,,,,,,,,,,
45265f5767e03746e6b6646384037301,2025-07-24,렌사야진,챌린저스,여,렌,6,276,7995701756482,63.89,볼매,2025-06-19T00:00+09:00,TRUE,0
e0b895faef034775766186179a9dbb388295750b1f4857867454debc45ec9c8a,2025-07-24,,,,,,,,,,,,
48a1ed28d25c6b069ff9d51d7e253c04,2025-07-24,,,,,,,,,,,,
cea71ea93bc145f49d16e073fc18531e,2025-07-24,렌옥빈,챌린저스,여,렌,6,281,22869971458284,61.79,시유,2025-06-19T00:00+09:00,TRUE,0
55accef9cd91cac4ee33452b55e10b0c,2025-07-24,뱅하응,챌린저스,여,렌,6,276,786424069275,6.284,오스,2025-06-19T00:00+09:00,TRUE,0
cd3dea57d409bdfada67970912a3ea6a,2025-07-24,,,,,,,,,,,,
fd22462310e8a9c91c2fb1544f6a9f6b,2025-07-24,렌건마,챌린저스,여,렌,6,277,210399124458,1.528,사냥,2025-06-19T00:00+09:00,TRUE,0
aec3deb39bbbeb1a67a6afdab3d09876,2025-07-24,,,,,,,,,,,,
d1e297fdc9faa0049d1470ec30d9dd41,2025-07-24,PLLTA,챌린저스,여,팔라딘,6,278,15029911591907,99.254,미니,2025-06-19T00:00+09:00,TRUE,0
5afedb3d010c8660fedf90e0658e13d8efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
aa8ac223b7c10c57faf3c8f7d58dca7f,2025-07-24,보처리,챌린저스,여,보우마스터,6,272,4429729783984,80.23,메론,2025-06-19T00:00+09:00,TRUE,0
b6b96a2f3ff035d76d8adc9803e8ae6f,2025-07-24,게밥밥,챌린저스,여,일리움,6,279,9056167192971,54.368,야인,2025-06-19T00:00+09:00,TRUE,1
5b371c3cbeb7cc63bd9d84b48db09f57,2025-07-24,챌도철,챌린저스,여,렌,6,276,3313930070600,26.48,지존,2025-06-19T00:00+09:00,TRUE,0
c31911d1fd54008f3c9f904aaa3c8aaa,2025-07-24,고래조은칼리,챌린저스,여,칼리,6,276,3365872536737,26.895,노을,2025-06-21T00:00+09:00,TRUE,0
e551dd37341a1377a4ea95488f942e2e,2025-07-24,,,,,,,,,,,,
4746cf681fb8fcbe81f8611d616d17bc,2025-07-24,,,,,,,,,,,,
b23eabcd880baa54c5f26f29303ac79c,2025-07-24,호두뚱냥이,챌린저스,여,렌,6,277,4999385152483,36.316,마약,2025-06-19T00:00+09:00,TRUE,0
738551f6610478a4210ed8ffcbadfb1c,2025-07-24,,,,,,,,,,,,
6209c3a2d5b628d1647cd15698668212efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
b6598012424ececa6f2d19f01e2e33c9efe8d04e6d233bd35cf2fabdeb93fb0d,2025-07-24,,,,,,,,,,,,
0a21439000f154a237e85455a781048d,2025-07-24,우치하규스케,챌린저스,여,렌,6,275,4945516442058,43.469,개방,2025-06-19T00:00+09:00,TRUE,0
3f301d65ded8e4fd1f29739f7e5a805a,2025-07-24,유렌초,챌린저스,여,렌,6,276,1612224374521,12.883,홍련,2025-06-19T00:00+09:00,TRUE,0
2d743c116b079bc69359ec443ff92fc0,2025-07-24,밥망렌,챌린저스,여,렌,6,275,2765560560077,24.308,짱구,2025-06-19T00:00+09:00,TRUE,0
3c27ea2fdb27bef7f5c8886b907a1241,2025-07-24,밍리엉,챌린저스,여,일리움,6,278,14938897037376,98.653,릴파,2025-06-19T00:00+09:00,TRUE,0
221f0f34694cd9225d038aefd8e00e58,2025-07-24,SpecialRen,챌린저스,여,렌,6,277,12423073338427,90.243,별로,2025-06-19T00:00+09:00,TRUE,0
036ba135cff7492a254118050c739435,2025-07-24,마량렌,챌린저스,여,렌,6,271,263280664900,4.816,검존,2025-06-19T00:00+09:00,FALSE,0
6fbefadc06d6040b006269f060c6a233,2025-07-24,,,,,,,,,,,,
3faeb0cb6a6a2f9a3095f158c26f7c1c,2025-07-24,역스피넬,챌린저스,여,렌,6,275,5740632254960,50.458,치지직,2025-06-19T00:00+09:00,TRUE,0
